"Union County, South Dakota",Union County, South Dakota,"16,811","15,131",172,146,249,27,244
"Walworth County, South Dakota",Walworth County, South Dakota,"5,315","4,140",13,808,16,0,21
"Yankton County, South Dakota",Yankton County, South Dakota,"23,310","20,573",317,695,129,9,505
"Ziebach County, South Dakota",Ziebach County, South Dakota,"2,413",407,0,"1,925",3,3,2
"Anderson County, Tennessee",Anderson County, Tennessee,"77,123","66,863","2,888",302,981,53,"1,209"
"Bedford County, Tennessee",Bedford County, Tennessee,"50,237","37,996","3,641",426,341,27,"4,539"
"Benton County, Tennessee",Benton County, Tennessee,"15,864","14,487",316,65,107,4,121
"Bledsoe County, Tennessee",Bledsoe County, Tennessee,"14,913","13,258",786,74,38,0,187
"Blount County, Tennessee",Blount County, Tennessee,"135,280","119,367","3,628",521,"1,297",29,"2,376"
"Bradley County, Tennessee",Bradley County, Tennessee,"108,620","89,555","5,238",447,"1,199",131,"3,886"
"Campbell County, Tennessee",Campbell County, Tennessee,"39,272","37,267",133,84,98,0,241
"Cannon County, Tennessee",Cannon County, Tennessee,"14,506","13,187",203,34,43,4,142
"Carroll County, Tennessee",Carroll County, Tennessee,"28,440","23,997","2,457",86,124,13,344
"Carter County, Tennessee",Carter County, Tennessee,"56,356","52,173",719,179,240,7,456
"Cheatham County, Tennessee",Cheatham County, Tennessee,"41,072","36,788",819,135,191,26,780
"Chester County, Tennessee",Chester County, Tennessee,"17,341","14,614","1,498",58,70,0,264
"Claiborne County, Tennessee",Claiborne County, Tennessee,"32,043","30,175",315,64,148,11,222
"Clay County, Tennessee",Clay County, Tennessee,"7,581","7,247",76,19,9,1,53
"Cocke County, Tennessee",Cocke County, Tennessee,"35,999","33,028",583,162,164,11,304
"Coffee County, Tennessee",Coffee County, Tennessee,"57,889","49,686","2,117",228,620,38,"1,569"
"Crockett County, Tennessee",Crockett County, Tennessee,"13,911","10,240","1,882",36,37,2,"1,003"
"Cumberland County, Tennessee",Cumberland County, Tennessee,"61,145","56,870",312,173,367,15,788
"Davidson County, Tennessee",Davidson County, Tennessee,"715,884","400,622","173,092","3,942","27,869",354,"56,230"
"Decatur County, Tennessee",Decatur County, Tennessee,"11,435","10,565",270,9,42,5,153
"DeKalb County, Tennessee",DeKalb County, Tennessee,"20,080","17,763",245,81,76,5,831
"Dickson County, Tennessee",Dickson County, Tennessee,"54,315","47,609","1,962",242,312,11,"1,175"
"Dyer County, Tennessee",Dyer County, Tennessee,"36,801","28,611","5,362",92,215,11,710
"Fayette County, Tennessee",Fayette County, Tennessee,"41,990","27,857","11,080",103,269,21,755
"Fentress County, Tennessee",Fentress County, Tennessee,"18,489","17,633",30,44,33,0,92
"Franklin County, Tennessee",Franklin County, Tennessee,"42,774","37,256","1,985",157,348,21,886
"Gibson County, Tennessee",Gibson County, Tennessee,"50,429","38,280","8,965",130,206,17,738
"Giles County, Tennessee",Giles County, Tennessee,"30,346","25,170","2,936",126,181,9,269
"Grainger County, Tennessee",Grainger County, Tennessee,"23,527","21,934",124,66,53,2,402
"Greene County, Tennessee",Greene County, Tennessee,"70,152","63,841","1,393",206,301,14,"1,054"
"Grundy County, Tennessee",Grundy County, Tennessee,"13,529","12,671",38,33,55,0,74
"Hamblen County, Tennessee",Hamblen County, Tennessee,"64,499","51,243","2,206",470,722,308,"4,912"
"Hamilton County, Tennessee",Hamilton County, Tennessee,"366,207","254,803","64,428","1,859","8,212",171,"12,555"
"Hancock County, Tennessee",Hancock County, Tennessee,"6,662","6,391",35,26,1,2,26
"Hardeman County, Tennessee",Hardeman County, Tennessee,"25,462","14,073","10,194",46,162,6,291
"Hardin County, Tennessee",Hardin County, Tennessee,"26,831","24,468",810,105,148,4,236
"Hawkins County, Tennessee",Hawkins County, Tennessee,"56,721","53,148",683,120,266,13,376
"Haywood County, Tennessee",Haywood County, Tennessee,"17,864","7,695","9,032",59,26,9,524
"Henderson County, Tennessee",Henderson County, Tennessee,"27,842","24,079","1,950",70,93,2,354
"Henry County, Tennessee",Henry County, Tennessee,"32,199","27,529","2,339",96,212,7,417
"Hickman County, Tennessee",Hickman County, Tennessee,"24,925","22,351",941,119,75,6,284
"Houston County, Tennessee",Houston County, Tennessee,"8,283","7,557",210,47,16,8,90
"Humphreys County, Tennessee",Humphreys County, Tennessee,"18,990","17,270",506,43,65,0,177
"Jackson County, Tennessee",Jackson County, Tennessee,"11,617","10,863",48,38,17,0,77
"Jefferson County, Tennessee",Jefferson County, Tennessee,"54,683","49,561",802,180,273,20,"1,233"
"Johnson County, Tennessee",Johnson County, Tennessee,"17,948","16,233",730,46,27,9,255
"Knox County, Tennessee",Knox County, Tennessee,"478,971","379,510","40,360","2,057","11,962",319,"13,619"
"Lake County, Tennessee",Lake County, Tennessee,"7,005","4,825","1,833",21,14,10,74
"Lauderdale County, Tennessee",Lauderdale County, Tennessee,"25,143","15,144","8,421",138,55,11,329
"Lawrence County, Tennessee",Lawrence County, Tennessee,"44,159","40,717",710,93,168,1,479
"Lewis County, Tennessee",Lewis County, Tennessee,"12,582","11,654",189,31,55,5,118
"Lincoln County, Tennessee",Lincoln County, Tennessee,"35,319","30,195","2,204",136,178,20,497
"Loudon County, Tennessee",Loudon County, Tennessee,"54,886","47,353",584,199,459,11,"2,942"
"McMinn County, Tennessee",McMinn County, Tennessee,"53,276","46,564","1,870",182,430,22,915
"McNairy County, Tennessee",McNairy County, Tennessee,"25,866","22,983","1,550",65,79,0,177
"Macon County, Tennessee",Macon County, Tennessee,"25,216","22,795",121,102,45,8,905
"Madison County, Tennessee",Madison County, Tennessee,"98,823","54,249","36,004",300,"1,236",19,"2,534"
"Marion County, Tennessee",Marion County, Tennessee,"28,837","25,872","1,047",111,157,2,250
"Marshall County, Tennessee",Marshall County, Tennessee,"34,318","28,704","2,043",125,142,14,956
"Maury County, Tennessee",Maury County, Tennessee,"100,974","77,837","11,349",417,952,49,"3,401"
"Meigs County, Tennessee",Meigs County, Tennessee,"12,758","11,894",134,58,26,1,109
"Monroe County, Tennessee",Monroe County, Tennessee,"46,250","41,678",743,197,197,5,872
"Montgomery County, Tennessee",Montgomery County, Tennessee,"220,069","137,775","44,569","1,154","5,202","1,000","7,890"
"Moore County, Tennessee",Moore County, Tennessee,"6,461","6,030",103,25,30,1,23
"Morgan County, Tennessee",Morgan County, Tennessee,"21,035","19,130",971,57,46,8,164
"Obion County, Tennessee",Obion County, Tennessee,"30,787","25,009","3,159",67,103,0,877
"Overton County, Tennessee",Overton County, Tennessee,"22,511","21,332",89,66,61,0,115
"Perry County, Tennessee",Perry County, Tennessee,"8,366","7,748",199,47,26,1,53
"Pickett County, Tennessee",Pickett County, Tennessee,"5,001","4,829",8,8,15,1,41
"Polk County, Tennessee",Polk County, Tennessee,"17,544","16,430",62,67,33,10,117
"Putnam County, Tennessee",Putnam County, Tennessee,"79,854","67,940","2,188",707,"1,093",52,"3,293"
"Rhea County, Tennessee",Rhea County, Tennessee,"32,870","28,987",604,183,195,11,"1,126"
"Roane County, Tennessee",Roane County, Tennessee,"53,404","48,463","1,303",204,342,21,402
"Robertson County, Tennessee",Robertson County, Tennessee,"72,803","58,467","5,168",335,460,21,"3,664"
"Rutherford County, Tennessee",Rutherford County, Tennessee,"341,486","226,227","53,977","1,739","12,538",254,"19,755"
"Scott County, Tennessee",Scott County, Tennessee,"21,850","21,051",47,37,51,0,44
"Sequatchie County, Tennessee",Sequatchie County, Tennessee,"15,826","14,585",72,89,65,4,314
"Sevier County, Tennessee",Sevier County, Tennessee,"98,380","85,656",812,454,"1,122",24,"4,288"
"Shelby County, Tennessee",Shelby County, Tennessee,"929,744","326,077","477,321","3,334","28,149",344,"48,800"
"Smith County, Tennessee",Smith County, Tennessee,"19,904","18,192",364,92,84,0,196
"Stewart County, Tennessee",Stewart County, Tennessee,"13,657","12,463",172,78,77,2,122
"Sullivan County, Tennessee",Sullivan County, Tennessee,"158,163","144,395","3,254",423,"1,278",39,"1,570"
"Sumner County, Tennessee",Sumner County, Tennessee,"196,281","158,075","15,740",711,"2,956",119,"5,321"
"Tipton County, Tennessee",Tipton County, Tennessee,"60,970","45,400","10,860",223,393,40,667
"Trousdale County, Tennessee",Trousdale County, Tennessee,"11,615","8,883","1,922",30,27,0,205
"Unicoi County, Tennessee",Unicoi County, Tennessee,"17,928","16,386",44,68,37,0,480
"Union County, Tennessee",Union County, Tennessee,"19,802","18,770",53,33,38,7,191
"Van Buren County, Tennessee",Van Buren County, Tennessee,"6,168","5,890",22,7,10,1,10
"Warren County, Tennessee",Warren County, Tennessee,"40,953","34,794","1,097",144,258,10,"2,155"
"Washington County, Tennessee",Washington County, Tennessee,"133,001","113,998","5,623",431,"2,001",62,"2,739"
"Wayne County, Tennessee",Wayne County, Tennessee,"16,232","14,595",888,23,27,3,231
"Weakley County, Tennessee",Weakley County, Tennessee,"32,902","28,113","2,609",70,195,3,361
"White County, Tennessee",White County, Tennessee,"27,351","25,018",412,83,140,12,232
"Williamson County, Tennessee",Williamson County, Tennessee,"247,726","203,600","9,876",574,"12,953",117,"5,172"
"Wilson County, Tennessee",Wilson County, Tennessee,"147,737","120,782","10,191",601,"3,106",44,"3,827"
"Anderson County, Texas",Anderson County, Texas,"57,922","34,922","11,577",357,392,13,"7,066"
"Andrews County, Texas",Andrews County, Texas,"18,610","10,909",237,220,112,0,"3,278"
"Angelina County, Texas",Angelina County, Texas,"86,395","54,887","13,098",563,919,42,"8,588"
"Aransas County, Texas",Aransas County, Texas,"23,830","17,996",264,245,501,17,"1,557"
"Archer County, Texas",Archer County, Texas,"8,560","7,551",32,108,19,0,301
"Armstrong County, Texas",Armstrong County, Texas,"1,848","1,646",13,17,10,0,39
"Atascosa County, Texas",Atascosa County, Texas,"48,981","28,203",425,491,206,18,"7,550"
"Austin County, Texas",Austin County, Texas,"30,167","20,164","2,440",277,201,8,"3,103"
"Bailey County, Texas",Bailey County, Texas,"6,904","3,348",65,86,11,0,"2,043"
"Bandera County, Texas",Bandera County, Texas,"20,851","17,110",110,157,97,15,850
"Bastrop County, Texas",Bastrop County, Texas,"97,216","55,730","5,759","1,268",765,74,"16,953"
"Baylor County, Texas",Baylor County, Texas,"3,465","3,036",57,11,9,0,114
"Bee County, Texas",Bee County, Texas,"31,047","15,347","2,395",212,221,4,"7,160"
"Bell County, Texas",Bell County, Texas,"370,647","180,426","85,241","3,454","11,466","3,764","32,933"
"Bexar County, Texas",Bexar County, Texas,"2,009,324","919,729","161,307","23,193","68,675","3,549","308,330"
"Blanco County, Texas",Blanco County, Texas,"11,374","9,255",72,87,44,7,745
"Borden County, Texas",Borden County, Texas,631,576,1,1,0,0,11
"Bosque County, Texas",Bosque County, Texas,"18,235","14,483",279,155,80,3,"1,312"
"Bowie County, Texas",Bowie County, Texas,"92,893","57,482","23,251",754,"1,094",84,"4,271"
"Brazoria County, Texas",Brazoria County, Texas,"372,031","190,232","55,176","2,739","26,592",183,"41,976"
"Brazos County, Texas",Brazos County, Texas,"233,849","140,206","24,341","1,618","14,763",233,"23,525"
"Brewster County, Texas",Brewster County, Texas,"9,546","6,411",198,140,94,11,793
"Briscoe County, Texas",Briscoe County, Texas,"1,435","1,175",18,7,0,0,141
"Brooks County, Texas",Brooks County, Texas,"7,076","2,914",25,22,29,1,770
"Brown County, Texas",Brown County, Texas,"38,095","29,326","1,462",232,274,27,"2,801"
"Burleson County, Texas",Burleson County, Texas,"17,642","12,152","1,908",138,71,0,"1,304"
"Burnet County, Texas",Burnet County, Texas,"49,130","37,845",643,373,428,15,"4,268"
"Caldwell County, Texas",Caldwell County, Texas,"45,883","23,633","2,440",499,238,27,"9,708"
"Calhoun County, Texas",Calhoun County, Texas,"20,106","11,356",426,116,"1,115",4,"2,435"
"Callahan County, Texas",Callahan County, Texas,"13,708","12,154",133,80,53,7,352
"Cameron County, Texas",Cameron County, Texas,"421,017","162,707","2,076","2,883","2,806",149,"80,133"
"Camp County, Texas",Camp County, Texas,"12,464","7,448","1,898",63,108,8,"1,660"
"Carson County, Texas",Carson County, Texas,"5,807","5,069",20,54,22,8,137
"Cass County, Texas",Cass County, Texas,"28,454","21,477","4,541",194,120,10,569
"Castro County, Texas",Castro County, Texas,"7,371","3,676",108,58,22,4,"1,532"
"Chambers County, Texas",Chambers County, Texas,"46,571","32,614","3,227",337,640,1,"4,339"
"Cherokee County, Texas",Cherokee County, Texas,"50,412","32,134","6,426",464,263,18,"6,224"
"Childress County, Texas",Childress County, Texas,"6,664","4,427",582,29,51,2,957
"Clay County, Texas",Clay County, Texas,"10,218","9,178",39,94,50,0,193
"Cochran County, Texas",Cochran County, Texas,"2,547","1,448",71,11,4,0,580
"Coke County, Texas",Coke County, Texas,"3,285","2,721",7,30,1,6,174
"Coleman County, Texas",Coleman County, Texas,"7,684","6,582",151,65,32,0,334
"Collin County, Texas",Collin County, Texas,"1,064,465","578,412","110,284","7,490","189,209",719,"60,156"
"Collingsworth County, Texas",Collingsworth County, Texas,"2,652","1,928",121,37,9,1,269
"Colorado County, Texas",Colorado County, Texas,"20,557","13,169","2,335",100,83,0,"2,559"
"Comal County, Texas",Comal County, Texas,"161,501","118,292","3,880","1,135","1,974",167,"10,023"
"Comanche County, Texas",Comanche County, Texas,"13,594","10,295",48,116,38,3,"1,421"
"Concho County, Texas",Concho County, Texas,"3,303","2,518",82,19,23,1,341
"Cooke County, Texas",Cooke County, Texas,"41,668","31,641","1,233",550,314,20,"3,178"
"Coryell County, Texas",Coryell County, Texas,"83,093","50,529","12,356",672,"1,910","1,093","6,453"
"Cottle County, Texas",Cottle County, Texas,"1,380","1,027",96,5,0,2,121
"Crane County, Texas",Crane County, Texas,"4,675","2,488",77,36,22,0,914
"Crockett County, Texas",Crockett County, Texas,"3,098","1,882",18,30,10,1,451
"Crosby County, Texas",Crosby County, Texas,"5,133","3,257",151,42,12,1,881
"Culberson County, Texas",Culberson County, Texas,"2,188","1,014",21,25,28,0,509
"Dallam County, Texas",Dallam County, Texas,"7,115","3,879",76,121,13,3,"1,331"
"Dallas County, Texas",Dallas County, Texas,"2,613,539","924,283","574,183","31,453","183,124","1,716","477,660"
"Dawson County, Texas",Dawson County, Texas,"12,456","7,609",899,100,56,4,"1,820"
"Deaf Smith County, Texas",Deaf Smith County, Texas,"18,583","9,054",174,196,63,3,"4,503"
"Delta County, Texas",Delta County, Texas,"5,230","4,317",312,48,37,5,146
"Denton County, Texas",Denton County, Texas,"906,422","526,363","97,847","7,472","93,463",754,"64,423"
"DeWitt County, Texas",DeWitt County, Texas,"19,824","13,313","1,673",114,70,7,"2,504"
"Dickens County, Texas",Dickens County, Texas,"1,770","1,363",30,12,2,2,163
"Dimmit County, Texas",Dimmit County, Texas,"8,615","3,852",89,54,71,13,"1,531"
"Donley County, Texas",Donley County, Texas,"3,258","2,648",172,31,10,1,120
"Duval County, Texas",Duval County, Texas,"9,831","4,994",160,52,45,0,"1,230"
"Eastland County, Texas",Eastland County, Texas,"17,725","14,677",356,150,104,16,963
"Ector County, Texas",Ector County, Texas,"165,171","79,965","8,031","1,657","2,339",356,"34,223"
"Edwards County, Texas",Edwards County, Texas,"1,422",961,2,9,11,1,115
"Ellis County, Texas",Ellis County, Texas,"192,455","118,993","24,305","1,688","1,582",218,"20,010"
"El Paso County, Texas",El Paso County, Texas,"865,657","313,741","29,054","10,337","12,073","1,885","188,300"
"Erath County, Texas",Erath County, Texas,"42,545","32,674","1,247",416,353,14,"3,652"
"Falls County, Texas",Falls County, Texas,"16,968","9,870","3,792",114,56,8,"1,781"
"Fannin County, Texas",Fannin County, Texas,"35,662","28,249","2,217",417,152,25,"1,989"
"Fayette County, Texas",Fayette County, Texas,"24,435","18,286","1,462",174,71,6,"1,923"
"Fisher County, Texas",Fisher County, Texas,"3,672","2,921",107,30,14,2,254
"Floyd County, Texas",Floyd County, Texas,"5,402","3,101",158,15,12,5,658
"Foard County, Texas",Foard County, Texas,"1,095",924,19,0,5,1,81
"Fort Bend County, Texas",Fort Bend County, Texas,"822,779","282,222","170,978","4,574","182,537",371,"75,180"
"Franklin County, Texas",Franklin County, Texas,"10,359","8,138",399,77,68,6,708
"Freestone County, Texas",Freestone County, Texas,"19,435","13,337","2,765",146,73,14,"1,903"
"Frio County, Texas",Frio County, Texas,"18,385","8,518",719,130,199,9,"5,020"
"Gaines County, Texas",Gaines County, Texas,"21,598","15,175",282,112,75,10,"2,180"
"Galveston County, Texas",Galveston County, Texas,"350,682","214,512","44,229","2,703","12,482",296,"29,354"
"Garza County, Texas",Garza County, Texas,"5,816","4,325",297,32,28,0,678
"Gillespie County, Texas",Gillespie County, Texas,"26,725","21,373",110,165,131,1,"1,584"
"Glasscock County, Texas",Glasscock County, Texas,"1,116",858,8,7,0,3,90
"Goliad County, Texas",Goliad County, Texas,"7,012","5,127",276,31,28,0,525
"Gonzales County, Texas",Gonzales County, Texas,"19,653","11,341","1,186",156,67,10,"3,628"
"Gray County, Texas",Gray County, Texas,"21,227","14,631",868,205,128,0,"2,668"
"Grayson County, Texas",Grayson County, Texas,"135,543","99,852","7,663","2,387","1,990",83,"9,435"
"Gregg County, Texas",Gregg County, Texas,"124,239","73,043","25,262",818,"1,639",55,"11,697"
"Grimes County, Texas",Grimes County, Texas,"29,268","18,591","3,915",242,104,15,"3,223"
"Guadalupe County, Texas",Guadalupe County, Texas,"172,706","103,127","12,805","1,384","3,281",419,"18,160"
"Hale County, Texas",Hale County, Texas,"32,522","16,925","1,496",304,164,32,"7,347"
"Hall County, Texas",Hall County, Texas,"2,825","1,896",204,14,9,0,374
"Hamilton County, Texas",Hamilton County, Texas,"8,222","7,138",32,49,38,2,341
"Hansford County, Texas",Hansford County, Texas,"5,285","3,248",15,33,10,3,"1,272"
"Hardeman County, Texas",Hardeman County, Texas,"3,549","2,748",143,18,18,6,313
"Hardin County, Texas",Hardin County, Texas,"56,231","48,005","3,072",259,411,35,"1,033"
"Harris County, Texas",Harris County, Texas,"4,731,145","1,720,356","907,063","55,011","349,268","4,141","895,151"
"Harrison County, Texas",Harrison County, Texas,"68,839","43,925","13,582",715,491,41,"5,089"
"Hartley County, Texas",Hartley County, Texas,"5,382","3,746",197,30,24,5,838
"Haskell County, Texas",Haskell County, Texas,"5,416","4,132",205,44,28,5,536
"Hays County, Texas",Hays County, Texas,"241,067","147,092","9,881","2,175","5,091",189,"28,271"
"Hemphill County, Texas",Hemphill County, Texas,"3,382","2,372",5,29,11,0,499
"Henderson County, Texas",Henderson County, Texas,"82,150","64,501","4,790",675,526,31,"4,794"
"Hidalgo County, Texas",Hidalgo County, Texas,"870,781","300,554","4,748","6,155","9,048",175,"196,973"
"Hill County, Texas",Hill County, Texas,"35,874","26,070","2,111",368,189,20,"3,400"
"Hockley County, Texas",Hockley County, Texas,"21,537","13,760",645,227,52,4,"3,215"
"Hood County, Texas",Hood County, Texas,"61,598","51,678",523,501,476,53,"2,820"
"Hopkins County, Texas",Hopkins County, Texas,"36,787","27,514","2,405",321,290,12,"3,079"
"Houston County, Texas",Houston County, Texas,"22,066","13,430","5,195",131,138,10,"1,939"
"Howard County, Texas",Howard County, Texas,"34,860","23,664","1,721",404,407,24,"3,770"
"Hudspeth County, Texas",Hudspeth County, Texas,"3,202","1,874",16,39,10,0,622
"Hunt County, Texas",Hunt County, Texas,"99,956","70,576","8,014","1,263","1,016",157,"7,398"
"Hutchinson County, Texas",Hutchinson County, Texas,"20,617","15,269",469,391,111,2,"2,056"
"Irion County, Texas",Irion County, Texas,"1,513","1,200",7,16,0,1,126
"Jack County, Texas",Jack County, Texas,"8,472","6,663",311,70,41,5,779
"Jackson County, Texas",Jackson County, Texas,"14,988","9,782","1,011",80,158,5,"1,858"
"Jasper County, Texas",Jasper County, Texas,"32,980","24,327","5,594",182,127,19,"1,158"
"Jeff Davis County, Texas",Jeff Davis County, Texas,"1,996","1,467",1,26,15,2,153
"Jefferson County, Texas",Jefferson County, Texas,"256,526","108,905","84,835","1,787","10,080",112,"28,334"
"Jim Hogg County, Texas",Jim Hogg County, Texas,"4,838","2,333",5,31,26,5,664
"Jim Wells County, Texas",Jim Wells County, Texas,"38,891","22,187",265,264,158,16,"4,973"
"Johnson County, Texas",Johnson County, Texas,"179,927","129,863","6,770","1,719","1,812",949,"16,605"
"Jones County, Texas",Jones County, Texas,"19,663","12,902","2,024",120,114,7,"2,974"
"Karnes County, Texas",Karnes County, Texas,"14,710","8,215","1,174",87,151,4,"2,460"
"Kaufman County, Texas",Kaufman County, Texas,"145,310","87,435","21,948","1,413","2,174",82,"13,352"
"Kendall County, Texas",Kendall County, Texas,"44,279","34,449",347,289,379,39,"2,515"
"Kenedy County, Texas",Kenedy County, Texas,350,137,1,7,0,1,77
"Kent County, Texas",Kent County, Texas,753,676,2,6,1,0,31
"Kerr County, Texas",Kerr County, Texas,"52,598","39,702",789,338,606,50,"3,796"
"Kimble County, Texas",Kimble County, Texas,"4,286","3,533",8,30,34,3,329
"King County, Texas",King County, Texas,265,242,0,0,0,4,7
"Kinney County, Texas",Kinney County, Texas,"3,129","2,012",47,33,10,2,275
"Kleberg County, Texas",Kleberg County, Texas,"31,040","17,266","1,129",246,817,1,"3,712"
"Knox County, Texas",Knox County, Texas,"3,353","2,393",165,9,24,3,454
"Lamar County, Texas",Lamar County, Texas,"50,088","36,479","6,446",870,481,32,"1,899"
"Lamb County, Texas",Lamb County, Texas,"13,045","7,369",453,81,11,17,"2,070"
"Lampasas County, Texas",Lampasas County, Texas,"21,627","16,337",741,233,252,86,"1,343"
"La Salle County, Texas",La Salle County, Texas,"6,664","3,189",235,17,5,0,932
"Lavaca County, Texas",Lavaca County, Texas,"20,337","15,821","1,247",111,74,5,"1,163"
"Lee County, Texas",Lee County, Texas,"17,478","11,744","1,691",99,61,2,"1,650"
"Leon County, Texas",Leon County, Texas,"15,719","12,391",945,107,111,6,997
"Liberty County, Texas",Liberty County, Texas,"91,628","55,857","7,171","1,100",499,17,"16,687"
"Limestone County, Texas",Limestone County, Texas,"22,146","14,018","3,726",147,162,18,"2,354"
"Lipscomb County, Texas",Lipscomb County, Texas,"3,059","1,969",4,37,2,1,561
"Live Oak County, Texas",Live Oak County, Texas,"11,335","8,419",214,65,37,3,733
"Llano County, Texas",Llano County, Texas,"21,243","18,388",105,169,133,4,770
"Loving County, Texas",Loving County, Texas,64,56,0,1,0,0,1
"Lubbock County, Texas",Lubbock County, Texas,"310,639","191,717","27,279","3,206","9,701",248,"35,180"
"Lynn County, Texas",Lynn County, Texas,"5,596","3,724",107,36,10,4,"1,058"
"McCulloch County, Texas",McCulloch County, Texas,"7,630","5,821",98,38,39,1,564
"McLennan County, Texas",McLennan County, Texas,"260,579","156,475","37,518","2,511","5,010",189,"28,193"
"McMullen County, Texas",McMullen County, Texas,600,411,3,1,3,5,25
"Madison County, Texas",Madison County, Texas,"13,455","7,695","2,610",107,106,1,"1,994"
"Marion County, Texas",Marion County, Texas,"9,725","6,968","1,857",86,48,0,143
"Martin County, Texas",Martin County, Texas,"5,237","3,580",87,69,9,1,723
"Mason County, Texas",Mason County, Texas,"3,953","3,188",9,14,2,0,290
"Matagorda County, Texas",Matagorda County, Texas,"36,255","19,753","3,900",318,720,7,"5,928"
"Maverick County, Texas",Maverick County, Texas,"57,887","16,845",181,"1,163",192,18,"14,499"
"Medina County, Texas",Medina County, Texas,"50,748","31,848","1,366",414,261,42,"6,068"
"Menard County, Texas",Menard County, Texas,"1,962","1,511",13,14,5,3,194
"Midland County, Texas",Midland County, Texas,"169,983","98,404","11,049","1,550","3,983",191,"22,402"
"Milam County, Texas",Milam County, Texas,"24,754","17,261","2,183",147,119,18,"2,430"
"Mills County, Texas",Mills County, Texas,"4,456","3,654",30,15,5,0,287
"Mitchell County, Texas",Mitchell County, Texas,"8,990","5,399",961,88,54,1,"1,618"
"Montague County, Texas",Montague County, Texas,"19,965","17,066",81,194,84,4,712
"Montgomery County, Texas",Montgomery County, Texas,"620,443","407,926","35,394","6,049","21,830",732,"63,994"
"Moore County, Texas",Moore County, Texas,"21,358","9,445",695,419,"1,014",4,"5,396"
"Morris County, Texas",Morris County, Texas,"11,973","8,043","2,467",86,47,9,460
"Motley County, Texas",Motley County, Texas,"1,063",931,10,2,0,0,43
"Nacogdoches County, Texas",Nacogdoches County, Texas,"64,653","40,228","10,709",414,767,12,"6,793"
"Navarro County, Texas",Navarro County, Texas,"52,624","30,019","6,425",473,401,734,"7,520"
"Newton County, Texas",Newton County, Texas,"12,217","9,375","2,086",60,24,0,111
"Nolan County, Texas",Nolan County, Texas,"14,738","10,235",712,108,104,5,"1,550"
"Nueces County, Texas",Nueces County, Texas,"353,178","191,405","14,309","2,942","8,135",381,"44,362"
"Ochiltree County, Texas",Ochiltree County, Texas,"10,015","5,618",22,146,32,2,"2,434"
"Oldham County, Texas",Oldham County, Texas,"1,758","1,424",35,10,11,0,118
"Orange County, Texas",Orange County, Texas,"84,808","66,942","8,081",459,"1,113",19,"2,793"
"Palo Pinto County, Texas",Palo Pinto County, Texas,"28,409","22,603",582,269,214,13,"2,161"
"Panola County, Texas",Panola County, Texas,"22,491","16,637","3,263",172,105,11,869
"Parker County, Texas",Parker County, Texas,"148,222","122,995","1,738","1,229","1,035",116,"6,759"
"Parmer County, Texas",Parmer County, Texas,"9,869","5,572",75,171,18,4,"2,353"
"Pecos County, Texas",Pecos County, Texas,"15,193","6,921",558,172,148,2,"3,939"
"Polk County, Texas",Polk County, Texas,"50,123","36,343","4,924","1,019",340,2,"3,829"
"Potter County, Texas",Potter County, Texas,"118,525","61,693","12,561","1,397","6,172",41,"17,115"
"Presidio County, Texas",Presidio County, Texas,"6,131","2,331",27,48,86,0,"1,191"
"Rains County, Texas",Rains County, Texas,"12,164","10,394",270,112,55,3,512
"Randall County, Texas",Randall County, Texas,"140,753","105,870","4,992","1,263","2,737",60,"8,456"
"Reagan County, Texas",Reagan County, Texas,"3,385","1,736",42,32,20,1,763
"Real County, Texas",Real County, Texas,"2,758","2,213",28,20,13,3,155
"Red River County, Texas",Red River County, Texas,"11,587","8,700","1,762",111,51,4,386
"Reeves County, Texas",Reeves County, Texas,"14,748","8,073",290,101,169,3,"2,431"
"Refugio County, Texas",Refugio County, Texas,"6,741","4,172",462,32,32,0,715
"Roberts County, Texas",Roberts County, Texas,827,737,2,3,0,0,13
"Robertson County, Texas",Robertson County, Texas,"16,757","10,502","3,176",102,107,21,"1,574"
"Rockwall County, Texas",Rockwall County, Texas,"107,819","74,913","8,398",899,"3,371",111,"6,699"
"Runnels County, Texas",Runnels County, Texas,"9,900","7,480",146,86,24,7,955
"Rusk County, Texas",Rusk County, Texas,"52,214","33,865","8,326",401,231,24,"5,115"
"Sabine County, Texas",Sabine County, Texas,"9,894","8,426",745,51,53,0,138
"San Augustine County, Texas",San Augustine County, Texas,"7,918","5,352","1,781",33,42,0,318
"San Jacinto County, Texas",San Jacinto County, Texas,"27,402","20,276","2,134",219,88,20,"2,245"
"San Patricio County, Texas",San Patricio County, Texas,"68,755","42,197","1,195",544,886,87,"7,761"
"San Saba County, Texas",San Saba County, Texas,"5,730","4,274",121,39,17,2,742
"Schleicher County, Texas",Schleicher County, Texas,"2,451","1,368",26,24,10,3,665
"Scurry County, Texas",Scurry County, Texas,"16,932","10,867",637,126,83,8,"2,846"
"Shackelford County, Texas",Shackelford County, Texas,"3,105","2,731",23,10,18,0,128
"Shelby County, Texas",Shelby County, Texas,"24,022","15,111","3,836",139,370,14,"2,538"
"Sherman County, Texas",Sherman County, Texas,"2,782","1,612",12,37,3,0,524
"Smith County, Texas",Smith County, Texas,"233,479","144,539","38,593","1,656","4,188",106,"21,961"
"Somervell County, Texas",Somervell County, Texas,"9,205","7,373",45,78,58,0,534
"Starr County, Texas",Starr County, Texas,"65,920","21,839",66,253,111,1,"12,623"
